time	time_hr	Mdot	Ladv	nuLnu	Ftot	Imin	Imax	Imean	alpha0	beta0	major_FWHM	minor_FWHM	PA	mnet	vnet	mavg	vavg	beta_2_amplitude	beta_2_phase	tauI	tauF
25000.00561416241	27177.49949942209	0.020531371819690825	4.48438866576871e+22	7.101041867913479e+39	0.13165188860067492	-0.00019744658701860806	0.0009481470573000171	2.2404650172438763e-05	0.9610061961141472	-0.5340588552471038	10.111734953266529	8.985113473273662	79.43624629456318	0.00232308105904079	0.00010634510429854219	0.005419992980317187	0.0007354217383479985	0.01938989893175794	-71.8840441636538	67.21385552759699	12715.531219321112
25005.001212871495	27182.930213459153	0.01995111855683602	4.391513079303825e+22	7.100131092610229e+39	0.1316350030096597	-0.00016765097704994652	0.0008826164597476665	2.240177656565912e-05	0.9361804232557244	-0.5828790247373344	10.056973741404065	8.968286051154383	77.7816959643779	0.005816551518908342	-0.0010836118590449605	0.006769128630148972	-0.0005418401644624757	0.01597162641305157	-80.25826773815787	66.46791259884722	12578.532295219227
25010.000419277298	27188.364849422363	0.020187070612176915	4.441446481212174e+22	7.088038919296713e+39	0.13141081654750056	-0.00014146398066237188	0.0008584583929893803	2.2363624289140473e-05	0.9347663520192782	-0.6213191469863333	10.011851174803324	8.935231072238487	77.02282402661915	0.0033471355309734933	-0.0010564585788403018	0.004725113681036391	-0.00028730149016826384	0.01625367897520173	-84.72970099078992	65.65886651159067	12461.388700305939
25015.00610356951	27193.80652749418	0.02028913846135704	4.463399860208581e+22	7.07954879994261e+39	0.13125341144157332	-0.00013970941320356797	0.000825183946901208	2.233683693066692e-05	0.9381918742418032	-0.6224701098888267	9.948052245290015	8.932934658108316	75.89814897396617	0.0026417219996123058	-0.0015746643678866592	0.0039267045929457225	-0.0008923821906417489	0.01412451029871067	-86.1814301827071	65.45009788918621	12358.083980521396
25020.005024341855	27199.240852945335	0.0201448767603207	4.44324840422449e+22	7.066882093104138e+39	0.13101857324336877	-0.00012042075676295895	0.00089468932993337	2.2296871931047086e-05	0.9349357616108082	-0.6345353623080657	9.920791438898586	8.945753636441895	74.36003535348303	0.0036204397687418415	-0.0007672539334359332	0.006069003563787619	-8.299255716213709e-05	0.012402155860823529	-85.39155759356393	62.50544826057283	12309.23222073023
25025.000160167463	27204.67106378189	0.0197583227447364	4.389693157003853e+22	7.076827154397597e+39	0.1312029526803426	-0.00010840039616150172	0.0009240546335020096	2.2328249808176668e-05	0.9419502790064513	-0.6328068514820717	9.87956924262341	8.951701465458012	72.2494042272559	0.003093988789504533	-0.00022397936208492695	0.004802342532510592	0.00033934951230861526	0.012146025895429154	-82.92485400686382	58.314651858592875	12266.616817299679
25030.0053965213	27210.112254900017	0.01963594162831262	4.35251839387029e+22	7.084266693471793e+39	0.13134088023909452	-0.00012849150244336916	0.000925526982140174	2.2351722458176796e-05	0.9740552428161345	-0.621998781511778	9.821051443384931	8.983974655989748	68.64174479270004	0.0035974342336517525	-9.197544623441643e-05	0.006345667267070079	0.0008326519425213437	0.014301762420082825	-73.6171684717727	55.70481021254922	12262.866297515033
25035.002531215527	27215.54463870612	0.019307319670644602	4.280475221312495e+22	7.105600404022104e+39	0.131736402943657	-0.0001374951298607737	0.0009122811297366481	2.2419032907917788e-05	0.9906692867449519	-0.5856562457047437	9.81395646247106	8.991865357983425	67.34880077991068	0.003438258639699667	-0.00021217025744945547	0.005287923799477662	0.001102659124853112	0.012390537353026785	-85.63252212349967	55.974348758641334	12305.669027521908
25040.000412363235	27220.977833981608	0.01847530485013138	4.093115293424964e+22	7.118623338296631e+39	0.13197784552690814	-0.00017548226598664915	0.0008628255357144521	2.24601218483951e-05	1.0134977234529778	-0.5310358778220187	9.805109499342349	9.007893511633709	63.073223726357995	0.0034428133186969467	-0.00033213573049568706	0.005513508967997757	0.0017322515776827092	0.014219072795065084	-79.8696169467949	56.01808493874614	12356.099613034483
25045.001912291762	27226.414963232768	0.017704224058271927	3.9395953994767624e+22	7.153931035022927e+39	0.13263244312577047	-0.0001723657073138595	0.0008557972019202053	2.25715219229566e-05	1.0130892464702137	-0.49459778486595135	9.800446463990449	8.988821390435067	62.13214436333437	0.0041414071308544945	-0.0010850599944190976	0.007723320470403783	0.0014148534821615628	0.011679510658043703	-78.38886413992296	56.33661222223791	12361.45555642636
25050.004269821613	27231.8530247821	0.017463328618992875	3.905856916637921e+22	7.220808183183412e+39	0.13387233200733567	-0.00014232521459675923	0.0008708509661335212	2.278252745382619e-05	0.9955689539177448	-0.4546876191410327	9.821268305703569	8.99130157919601	59.8823404457521	0.005047322431222035	-0.0011192102765209691	0.006849979429870657	0.00047162251626381446	0.011788346512481231	-72.29559311856481	54.251331479439095	12425.130996113332
25055.001126230927	27237.285106064748	0.01766129231884149	3.967759497518948e+22	7.266929452440917e+39	0.13472741106690964	-0.00012847967231411129	0.0008998664330078079	2.292804566403293e-05	0.9694944428184576	-0.4525355695923317	9.859071015656287	8.973462035801342	61.02107985848708	0.006506488365431355	-0.0016974383827597017	0.0065543362704488725	-0.0011424699135404652	0.012416433976043636	-74.87907975526258	54.723105419876745	12443.464176785887
25060.000625050667	27242.720059911073	0.017981628504787656	4.050447042623955e+22	7.35621779193937e+39	0.13638279893021818	-0.00013620934976875292	0.0008599225877702583	2.3209761227488305e-05	0.9348952879934117	-0.42713066585430515	9.934145755634088	8.978672897869611	60.42891163876772	0.006450557785634018	-0.005283764184332156	0.006775532849086301	-0.005763723121634766	0.012292426337680908	-81.22296027565838	55.35671450895596	12454.66013626268
