time	time_hr	Mdot	Ladv	nuLnu	Ftot	Imin	Imax	Imean	alpha0	beta0	major_FWHM	minor_FWHM	PA	mnet	vnet	mavg	vavg	beta_2_amplitude	beta_2_phase	tauI	tauF
25000.00574440445	27177.499641008177	0.0062232772163262964	6.9210607159353985e+22	5.6593407331421e+39	0.10492303940911839	-0.0004198243974913706	0.0010109362631198005	1.78559078641139e-05	0.8758316866641098	1.049368029331275	11.902080193460469	8.8695568505401	-21.52304714493449	0.004747312367488836	0.005366783804284409	0.005766945910410955	0.005140875270145073	0.005003194492851035	38.90163584521175	6.631051923139038	38045.126376720196
25005.00532176826	27182.93468023974	0.0062387181423569265	6.935967200964648e+22	5.657781165453223e+39	0.10489412533771023	-0.00042483552493129936	0.0010713845756631728	1.785098723850172e-05	0.8084446104193216	1.025915303041348	11.90892743774507	8.839100799616615	-21.427771762548584	0.009518176213112425	0.006429633706731925	0.009485577217437277	0.006049520109571409	0.009187515294766236	-30.881924370432472	6.558459559054162	37904.39921040701
25010.004432069407	27188.369211727604	0.006215361743245703	6.913619679424744e+22	5.659631466057038e+39	0.10492842953891088	-0.0004079182171618602	0.0010839559636070164	1.7856825161797116e-05	0.7651157921003252	1.0250400423948933	11.906402098023273	8.85147218185076	-21.486575362741576	0.008854468290835032	0.003991557282546738	0.008684627304221329	0.003715988693691611	0.009310802734263122	64.48685592341175	6.643136070081041	37660.476374893326
25015.00549877734	27193.80587002477	0.006184269753639423	6.884591229922813e+22	5.700233718933277e+39	0.10568118714434796	-0.0004219475650492559	0.0011416946606765605	1.798493020452557e-05	0.7133338125458424	1.0355120627765493	11.873339703761344	8.823127163087813	-21.619823560112582	0.009041503970568021	0.005094342205625877	0.008961686866439021	0.0047225179956650425	0.0037770856802334628	42.9974042923887	6.935617827592529	37086.83186797538
25020.00534230891	27199.241198607233	0.006148891125864134	6.828637163579679e+22	5.736071446950134e+39	0.10634561141677704	-0.0003902641793890343	0.0012873542009767486	1.8098002592229672e-05	0.6949741723022801	1.0528576561205194	11.849538031912505	8.782997394537409	-22.178509245865765	0.013141213951063498	0.005822259539759117	0.012347792903656842	0.005184230099232364	0.009061665725401518	-45.7729545104013	6.902417888650198	36494.27377221699
25025.0045268288	27204.675810778277	0.006213365337649275	6.915245062222198e+22	5.776471907621705e+39	0.1070946278353089	-0.0004917551825107374	0.0013176637081790954	1.8225470956026045e-05	0.6573146067348077	1.0525034794191663	11.845114527001925	8.736179541466283	-22.631763039869746	0.010928634529371064	0.00588623023951536	0.010760612111976098	0.004955157482046641	0.011605987281625587	173.66467197785894	8.076993163266586	36085.602883428626
25030.000429582087	27210.10685534171	0.006249643387787838	6.943990320686892e+22	5.814706858028332e+39	0.1078034961288942	-0.00048172170006788995	0.0016322042700481995	1.8346106871734573e-05	0.6223531120946206	1.0511011500419911	11.846123904872263	8.67176869553824	-22.917444571219008	0.006629126263137717	0.005771276484215294	0.0075337380495098475	0.004903787465074607	0.008784030002289594	16.033646886886366	8.295208823707137	35734.52881413981
25035.004823833726	27215.54713101076	0.006265530092368095	6.987630738402862e+22	5.8746002795628e+39	0.10891390812285785	-0.0005214163792808204	0.0013135971753838469	1.8535077896278804e-05	0.5881874577195406	1.0537672567434135	11.829911822927539	8.608080868999663	-22.858631980869113	0.000920094724694028	0.007520036505742696	0.006733891274253817	0.006697320002242268	0.00929227432831795	-61.47292352377524	9.117672670352109	35228.65784835111
25040.005254548378	27220.983097919798	0.0062929067478840325	7.051058100194719e+22	5.914729677660394e+39	0.10965789909576401	-0.00047759880737646763	0.0014186374445596015	1.8661691024708432e-05	0.5808196844339749	1.0818753107068217	11.8238117933794	8.59397435371667	-22.908722212145282	0.008373414377045762	0.006998253060969596	0.009587905895696382	0.006251947516261647	0.0028677090477132908	-5.889968063537496	10.295377025945172	34755.37267278825
25045.003414218954	27226.416595977422	0.006367343684531721	7.135906425133134e+22	5.948298080156854e+39	0.11028025052928192	-0.0005191677972080982	0.001354281532859618	1.876760341457594e-05	0.5916340746513924	1.0955835947383794	11.834362391644282	8.56837477600491	-22.863224857349206	0.0075001709418316765	0.008654940085146424	0.009199293865224422	0.007619525137188671	0.012021556487625944	-53.4905156979709	11.133173280311501	34436.44865418499
25050.002750548105	27231.85137318027	0.0063771766683439	7.13123832366051e+22	5.991727841470774e+39	0.1110854295726966	-0.0004671876576727864	0.00133259605997158	1.8904629590088133e-05	0.5744058835124977	1.081591202332441	11.844848279638628	8.54538054240096	-22.83252744669124	0.009485842723173257	0.007929719189548145	0.010104523490872805	0.007009642630719314	0.008295009894459417	-78.70895652673426	12.252447229000436	34344.603144980276
25055.00368424863	27237.287886885115	0.006379615777354204	7.101675048923716e+22	5.999064733076418e+39	0.11122145406801835	-0.0004973847622506718	0.0012711478985849099	1.8927778374848917e-05	0.537730784050068	1.0756994369265411	11.906126688063026	8.524845737906013	-22.932096722224937	0.0033453824230508535	0.007195360233887989	0.006370047386327157	0.006512035671016777	0.00554248103096739	-55.81627967039871	13.531883745113337	34356.38927516109
25060.004614963695	27242.72439734447	0.006406455944861611	7.100445269328402e+22	6.011584111681695e+39	0.11145356083039909	-0.0004962207682264455	0.0012300071031227779	1.8967278535986508e-05	0.4773018646884241	1.0775347251966811	11.975317068083294	8.49013226869705	-22.671771222110287	0.004590214809878651	0.0074552554100456025	0.0048914612365596995	0.006532381749676048	0.002068428032448073	115.64179071352827	13.395511809006816	34402.67483917563
25065.00211195442	27248.157175003005	0.0064368787074967695	7.133320819909667e+22	6.04934418475852e+39	0.11215362499376168	-0.0004478822922595104	0.0011965236929304304	1.9086416156001745e-05	0.4191988433473014	1.1020063824847752	12.0225333846709	8.46138257123512	-22.528271104263954	0.0016490988377076488	0.005336130039510238	0.004846072463680893	0.004817968487254592	0.002766075648695662	-42.838238610872565	13.315187857241712	34277.12273580552
25070.003434152135	27253.594111043043	0.0064247095172448795	7.1685844903775315e+22	6.075214378471862e+39	0.11263325318412856	-0.00045260482912270046	0.001186625620048615	1.916803976149824e-05	0.36564448892321805	1.1339156261583847	12.077412749231119	8.417652358996053	-21.899101693949802	0.005295696946302828	0.006717674418365243	0.005444086162182541	0.005890581024368405	0.0040245834071667005	125.6717423236812	12.449557344345733	34120.97758244645
25075.004487973754	27259.0307553315	0.006370336341083767	7.130136675883844e+22	6.129763091535076e+39	0.11364457535756317	-0.00043901392249254376	0.0012294933991203356	1.9340147581205602e-05	0.31779756083976635	1.1504796936049464	12.116627445085603	8.373723873212978	-21.125207100161784	0.004913684349348592	0.005379774439866362	0.005929196624915457	0.004752994512025221	0.003677021193546955	-61.33171745141816	12.239940651388695	33959.38526347318
25080.00114489508	27264.46261975081	0.00638377509362602	7.129009751717687e+22	6.172174392792433e+39	0.11443087235628566	-0.0005167642120341003	0.0011627425882883699	1.947396039145302e-05	0.3036292016282485	1.1687774092390113	12.162684030575528	8.355093801846929	-20.66901163623206	0.003436010923086469	0.004758273970395395	0.0054730226125846645	0.004247925201987384	0.012640952547194035	-10.75316210855056	12.348364334368236	33712.462220340945
25085.00008153949	27269.89696245648	0.0064323803471967615	7.166757316595539e+22	6.229046221313461e+39	0.11548526462325694	-0.0004786841731147993	0.0011313197460144596	1.9653397922787257e-05	0.30107248508750756	1.1638310742125357	12.196279877756197	8.341682090867668	-20.16972087960448	0.0018858974109801192	0.0062684138363589366	0.005117662365257057	0.005525470873922595	0.005968582170613891	-166.20675177757744	13.02670879265547	33515.78613071934
25090.003708105796	27275.33640357501	0.006527201247285184	7.252056270631432e+22	6.298324413294502e+39	0.11676966837453691	-0.00043041110276229543	0.0011317129699178051	1.9871979038739904e-05	0.2906016722786303	1.1569310951565226	12.208838067142096	8.336598034504297	-19.433124307096314	0.006891225944765627	0.006671837916361659	0.0073927919392635655	0.006130870176647983	0.007875369388802124	-13.067109778728264	13.591470236826163	33402.999555268165
