time	time_hr	Mdot	Ladv	nuLnu	Ftot	Imin	Imax	Imean	alpha0	beta0	major_FWHM	minor_FWHM	PA	mnet	vnet	mavg	vavg	beta_2_amplitude	beta_2_phase	tauI	tauF
25000.00574440445	21587.855314061544	0.0062232772163262964	5.828423727995507e+22	6.928077248120863e+38	0.06869621493654096	-8.025200676790141e-05	0.0002283238966113407	1.169079061594213e-05	-0.3755592229494094	1.1398030217406119	22.697113668430475	17.388759318615506	7.078710622886953	0.020351627706642787	-0.012466091892691338	0.024674529229403046	-0.010953226082882146	0.02296899456856175	29.336093881005763	169.41310462311793	230796.7170301026
25005.00532176826	21592.17251918001	0.0062387181423569265	5.840976906563272e+22	6.885881321176178e+38	0.06827781595468421	-7.530272339440104e-05	0.0002221685519799995	1.1619587058434297e-05	-0.34766239992265385	1.108243882841881	22.7199511301849	17.319985733495976	7.683698241169848	0.021622924032013997	-0.013128084859585377	0.023840196019653502	-0.011780996921216865	0.024667650940877247	31.593625419685438	168.55932169552827	230116.20267733434
25010.004432069407	21596.489320983317	0.006215361743245703	5.82215741773764e+22	6.834481247208107e+38	0.0677681521038629	-7.664704910082285e-05	0.0002012951004895287	1.1532851954178843e-05	-0.3207207120881719	1.0597399620658128	22.73807708516303	17.251042977356885	8.206545724088498	0.02207441705263499	-0.011721071985456506	0.025014157632088297	-0.010321680017307266	0.02520320989707524	26.572913156883573	174.92870025698096	229217.20102277587
25015.00549877734	21600.807812171304	0.006184269753639423	5.7977117278631935e+22	6.7944638685610836e+38	0.06737135478964726	-7.312907146161637e-05	0.00021071586953237738	1.1465324590091213e-05	-0.29184294168000474	1.030874201769025	22.76676822997694	17.190283709163044	8.818466685758345	0.021318339631936283	-0.013063767943429802	0.025018711226377235	-0.011886179275358042	0.02386299597268049	29.67574170971141	181.2709052891797	228842.81895727577
25020.00534230891	21605.12524712936	0.006148891125864134	5.7505912038080765e+22	6.744434276882322e+38	0.06687528012707278	-6.86111927271749e-05	0.00023565928875770377	1.1380902107493245e-05	-0.25708214719481204	1.0021863538852003	22.814423582955452	17.131889743286063	9.372604567430045	0.020198268235519963	-0.013479907901216984	0.024592868249348407	-0.012443926161811107	0.0245501092298885	24.619670981681352	189.09043327379896	228477.6245686685
25025.0045268288	21609.442113021596	0.006213365337649275	5.82352619920808e+22	6.696289145018155e+38	0.06639789106106805	-6.436819055581058e-05	0.00023075144936750874	1.1299659558421748e-05	-0.22926978698437478	0.9871850154127398	22.882585974505208	17.077700838808525	9.731522594098978	0.02046188265015406	-0.013920357281349442	0.024073771686606762	-0.012891236709367902	0.025186816000920292	29.619315277209704	198.00152381173004	228363.0511211732
25030.000429582087	21613.756145062376	0.006249643387787838	5.8477334057880245e+22	6.651715250166928e+38	0.06595591304154046	-6.420446588495667e-05	0.0002197853549155726	1.1224443296682637e-05	-0.1940637189228161	0.965043437844917	22.95609497819503	17.024346354747305	10.146904328527272	0.02074088830891032	-0.011997921079803832	0.02518550398703171	-0.011095543423330875	0.026239656219768273	24.744376761001334	206.68740993262517	227588.0999147701
25035.004823833726	21618.077509630984	0.006265530092368095	5.884484253173275e+22	6.624847993613798e+38	0.065689507404763	-6.718260112198781e-05	0.00020872911265056192	1.117910611877054e-05	-0.1633162138764351	0.9472057005588799	23.00409546589674	16.960167207710775	10.529194368011773	0.02312312103118625	-0.01285070202010859	0.025573418714524867	-0.011851907864460151	0.02598948840811422	32.55175671742523	216.0692081470886	226699.35014989632
25040.005254548378	21622.39545162986	0.0062929067478840325	5.937898253663205e+22	6.61842584151237e+38	0.06562582775378416	-6.292509641798742e-05	0.00020392801960961683	1.1168269052030022e-05	-0.15561742400467976	0.9339821829643711	23.01505581990236	16.899878264638335	10.720945709463292	0.017235063882609498	-0.01302803626778334	0.02636541160804926	-0.012118548375882283	0.021284971321495552	26.037293075102298	220.18993617122348	225935.94446919515
25045.003414218954	21626.71143255035	0.006367343684531721	6.0093514615816255e+22	6.631868441977361e+38	0.06575911953702741	-6.186987297384753e-05	0.00019703824454054704	1.1190952781114011e-05	-0.1420834434971389	0.922001684473999	23.014615142138677	16.829253736484443	11.019741733279881	0.018864734584466337	-0.012844911579642748	0.024819606319623995	-0.011949516350529458	0.023380898852475823	26.294809452188403	226.12238042237573	225439.70682941444
